,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,15,2,6,0,0,False,False,20.22599,1.749696,27.83643,3.786225,5.160098,5.889864,20.29417,1.635375,28.45201,2.099939,0.8950731,1.059983,20.3622,1.647284,27.88309,17.67356,333.315,156.214,20.29417,1.635375,28.45201,2.099939,0.8950731,1.059983,20.3622,1.647284,27.88309,17.67356,333.315,66.21403,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,15,2,6,12,0,False,False,20.22558,1.749754,27.83659,3.837034,5.12607,5.898237,20.2941,1.635409,28.4521,2.092167,0.8716678,0.9133901,20.36303,1.646822,27.88404,17.69821,333.6776,156.4386,20.2941,1.635409,28.4521,2.092167,0.8716678,0.9133901,20.36303,1.646822,27.88404,17.69821,333.6776,66.43859,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,15,2,6,26,0,False,False,20.2251,1.749837,27.83681,3.84949,5.108093,5.930201,20.29398,1.635489,28.45213,2.064855,0.9015924,0.7908289,20.36376,1.646385,27.88474,17.56639,333.657,156.6516,20.29398,1.635489,28.45213,2.064855,0.9015924,0.7908289,20.36376,1.646385,27.88474,17.5664,333.657,66.65154,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,15,2,6,40,0,False,False,20.22473,1.749982,27.83703,3.862006,5.075584,5.968106,20.29386,1.635591,28.4521,2.017547,0.9646222,0.721571,20.36419,1.646171,27.88526,17.52537,333.2014,156.591,20.29386,1.635591,28.4521,2.017547,0.9646222,0.721571,20.36419,1.646171,27.88526,17.52537,333.2014,66.59105,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,15,2,6,53,0,False,False,20.22428,1.749959,27.83714,3.856025,5.030851,6.000786,20.29371,1.635678,28.45211,1.983817,0.9867394,0.6176348,20.3641,1.645911,27.88551,17.5304,332.8654,156.4378,20.29371,1.635678,28.45211,1.983817,0.9867394,0.6176348,20.3641,1.645911,27.88551,17.5304,332.8654,66.43781,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,15,2,6,67,0,False,False,20.22395,1.749809,27.8372,3.853639,4.986784,6.026138,20.29359,1.635693,28.45214,1.956359,1.026516,0.5606583,20.36359,1.645652,27.88548,17.67325,332.5826,156.2373,20.29359,1.635693,28.45214,1.956359,1.026516,0.5606583,20.36359,1.645652,27.88548,17.67325,332.5826,66.23728,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,15,2,6,81,0,False,False,20.22355,1.749743,27.83714,3.867652,4.950341,6.039969,20.29345,1.635682,28.45213,1.941359,1.086601,0.5634048,20.36291,1.645465,27.88528,17.71367,332.3912,155.9958,20.29345,1.635682,28.45213,1.941359,1.086601,0.5634048,20.36291,1.645465,27.88528,17.71367,332.3912,65.99582,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,15,2,6,96,0,False,False,20.22319,1.749724,27.83711,3.896302,4.935592,6.051078,20.29332,1.635679,28.45215,1.921215,1.111884,0.5799893,20.36206,1.645459,27.88528,17.52736,332.5752,155.6226,20.29332,1.635679,28.45215,1.921215,1.111884,0.5799893,20.36206,1.645459,27.88528,17.52735,332.5752,65.62263,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,15,2,6,109,0,False,False,20.22281,1.749807,27.83721,3.898147,4.932387,6.063712,20.29308,1.635687,28.45207,1.866426,1.180479,0.581817,20.36156,1.645595,27.88549,17.46973,332.8328,155.3531,20.29308,1.635687,28.45207,1.866426,1.180479,0.581817,20.36156,1.645595,27.88549,17.46973,332.8328,65.35313,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,15,2,6,122,0,False,False,20.2221,1.749869,27.83749,3.880812,4.929725,6.108626,20.29274,1.635619,28.45187,1.76935,1.25363,0.5663608,20.36093,1.645644,27.88587,17.56119,332.9563,155.5222,20.29274,1.635619,28.45187,1.76935,1.25363,0.5663608,20.36093,1.645644,27.88587,17.56119,332.9563,65.52218,19.455,1.405,28.3,0.0,0.0,0.0
