,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,1,2,7,0,0,False,False,20.35362,1.804044,28.17851,2.770235,13.06916,357.7501,20.43453,1.588502,28.8056,6.400122,0.9982955,356.5581,20.50914,1.635646,28.15532,346.054,355.7243,359.8148,20.43453,1.588502,28.8056,6.400122,0.9982955,356.5581,20.50914,1.635646,28.15532,346.054,355.7243,269.8148,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,1,2,7,12,0,False,False,20.3535,1.80393,28.17833,2.762329,12.94583,357.7995,20.4332,1.587096,28.80522,6.423094,0.8177927,356.6358,20.51153,1.634592,28.15678,345.9946,356.2852,359.4499,20.4332,1.587096,28.80522,6.423094,0.8177927,356.6358,20.51153,1.634592,28.15678,345.9946,356.2852,269.4498,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,1,2,7,25,0,False,False,20.3532,1.804025,28.17825,2.795397,12.78964,357.885,20.43195,1.58547,28.80473,6.40872,0.7589783,356.5075,20.51436,1.633194,28.15826,345.9012,356.7996,358.925,20.43195,1.58547,28.80473,6.40872,0.7589783,356.5075,20.51436,1.633194,28.15826,345.9012,356.7996,268.925,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,1,2,7,40,0,False,False,20.35269,1.804493,28.17822,2.799023,12.59668,357.9486,20.43072,1.583507,28.80428,6.464104,0.6978528,356.2385,20.51708,1.631726,28.15969,345.808,357.1614,358.3232,20.43072,1.583507,28.80428,6.464104,0.6978528,356.2385,20.51708,1.631726,28.15969,345.808,357.1614,268.3232,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,1,2,7,54,0,False,False,20.35267,1.804937,28.17826,2.781279,12.39901,357.9886,20.42931,1.581232,28.80375,6.580102,0.7449163,356.1163,20.52021,1.629681,28.16122,345.7496,357.6157,357.533,20.42931,1.581232,28.80375,6.580102,0.7449163,356.1163,20.52021,1.629681,28.16122,345.7496,357.6157,267.533,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,1,2,7,67,0,False,False,20.35255,1.805171,28.17829,2.756995,12.18804,358.0577,20.42761,1.578709,28.80309,6.735574,0.9178074,356.051,20.52343,1.627012,28.16287,345.6073,358.1263,356.8904,20.42761,1.578709,28.80309,6.735574,0.9178074,356.051,20.52343,1.627012,28.16287,345.6073,358.1263,266.8904,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,1,2,7,81,0,False,False,20.35258,1.805371,28.17809,2.755132,11.99637,358.1087,20.42557,1.575952,28.80225,6.865401,1.03294,356.1409,20.52652,1.623649,28.16476,345.343,358.6671,356.7429,20.42557,1.575952,28.80225,6.865401,1.03294,356.1409,20.52652,1.623649,28.16476,345.343,358.6671,266.7429,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,1,2,7,95,0,False,False,20.35238,1.805793,28.17835,2.742003,11.81875,358.1899,20.42336,1.572904,28.80108,6.875454,1.323997,356.2463,20.52951,1.619457,28.16712,345.0331,359.3806,357.0842,20.42336,1.572904,28.80108,6.875454,1.323997,356.2463,20.52951,1.619457,28.16712,345.0331,359.3806,267.0842,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,1,2,7,109,0,False,False,20.35218,1.806368,28.17861,2.712311,11.62371,358.307,20.4212,1.569412,28.79963,6.857088,1.765429,356.2696,20.53267,1.614242,28.16986,344.6995,0.2568002,357.8124,20.4212,1.569412,28.79963,6.857088,1.765429,356.2696,20.53267,1.614242,28.16986,344.6995,0.2567999,267.8124,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,1,2,7,122,0,False,False,20.35191,1.80658,28.17859,2.632724,11.42246,358.4714,20.41928,1.565337,28.79774,6.719645,2.473396,356.1796,20.53605,1.607986,28.17275,344.434,0.9147056,358.5526,20.41928,1.565337,28.79774,6.719645,2.473396,356.1796,20.53605,1.607986,28.17275,344.434,0.9147052,268.5526,19.455,1.405,28.3,0.0,0.0,0.0
