,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,6,2,11,0,0,False,False,20.20168,2.143895,27.91838,21.16072,6.927253,339.698,20.223,1.980194,28.49448,3.651459,2.379336,343.1343,20.23671,1.976381,28.0007,344.1475,337.6764,8.032245,20.223,1.980194,28.49448,3.651459,2.379336,343.1343,20.23671,1.976381,28.0007,344.1475,337.6764,278.0322,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,6,2,11,12,0,False,False,20.2012,2.143894,27.91872,21.1903,6.708838,339.7072,20.2226,1.979414,28.4947,3.419601,2.179927,342.6969,20.23787,1.976733,28.00072,343.9368,337.8576,8.084664,20.2226,1.979414,28.4947,3.419601,2.179927,342.6969,20.23787,1.976733,28.00072,343.9368,337.8576,278.0847,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,6,2,11,25,0,False,False,20.20071,2.144043,27.91916,21.21725,6.521113,339.7087,20.22232,1.978711,28.49497,3.189481,1.996799,342.2206,20.239,1.976841,28.0009,343.941,338.0959,8.278407,20.22232,1.978711,28.49497,3.189481,1.996799,342.2206,20.239,1.976841,28.0009,343.941,338.0959,278.2784,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,6,2,11,39,0,False,False,20.20029,2.144423,27.91979,21.22101,6.343553,339.7513,20.2221,1.978008,28.49529,3.107569,2.023459,342.1141,20.24014,1.976824,28.00124,344.2225,338.261,8.15177,20.2221,1.978008,28.49529,3.107569,2.023459,342.1141,20.24014,1.976824,28.00124,344.2225,338.261,278.1517,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,6,2,11,53,0,False,False,20.19969,2.145001,27.92043,21.17894,6.157289,339.8394,20.22197,1.9772,28.49542,3.044497,2.174846,342.1378,20.24124,1.976914,28.00135,344.2761,338.3828,7.983101,20.22197,1.9772,28.49542,3.044497,2.174846,342.1378,20.24124,1.976914,28.00135,344.2761,338.3828,277.9831,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,6,2,11,67,0,False,False,20.19909,2.145378,27.92109,21.10602,5.969215,340.0234,20.22187,1.976212,28.4954,3.092711,2.433379,342.2743,20.24228,1.977186,28.00128,344.2161,338.4446,7.745198,20.22187,1.976212,28.4954,3.092711,2.433379,342.2743,20.24228,1.977186,28.00128,344.2161,338.4446,277.7452,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,6,2,11,81,0,False,False,20.19809,2.145546,27.92163,21.01532,5.772251,340.2315,20.22175,1.974983,28.4954,3.248033,2.706374,342.4036,20.2431,1.977513,28.00113,344.153,338.4637,7.779956,20.22175,1.974983,28.4954,3.248033,2.706374,342.4036,20.2431,1.977513,28.00113,344.153,338.4637,277.78,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,6,2,11,94,0,False,False,20.19702,2.145698,27.92205,20.9131,5.571364,340.3711,20.22137,1.973656,28.49547,3.515659,2.832668,342.6435,20.24378,1.977728,28.00114,344.097,338.6148,7.965387,20.22137,1.973656,28.49547,3.515659,2.832668,342.6435,20.24378,1.977728,28.00114,344.097,338.6148,277.9654,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,6,2,11,108,0,False,False,20.19588,2.145796,27.92248,20.82825,5.360994,340.4743,20.22054,1.972088,28.49557,3.810932,2.782979,343.0037,20.24435,1.97794,28.00128,344.1627,338.767,7.962733,20.22054,1.972088,28.49557,3.810932,2.782979,343.0037,20.24435,1.97794,28.00128,344.1627,338.767,277.9627,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,6,2,11,123,0,False,False,20.19492,2.14594,27.92294,20.77585,5.142355,340.5607,20.21982,1.970568,28.49562,4.025207,2.829561,343.225,20.24491,1.978389,28.00137,344.1291,338.8812,7.903392,20.21982,1.970568,28.49562,4.025207,2.829561,343.225,20.24491,1.978389,28.00137,344.1291,338.8812,277.9034,19.455,1.405,28.3,0.0,0.0,0.0
