,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,5,2,4,0,0,False,False,20.15022,1.836341,27.82748,5.999958,9.056133,359.2068,20.19721,1.646232,28.42677,1.666695,1.318084,357.2073,20.28419,1.599567,27.86156,351.8618,334.7789,356.5869,20.19721,1.646232,28.42677,1.666695,1.318084,357.2073,20.28419,1.599567,27.86156,351.8618,334.7789,266.5869,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,5,2,4,12,0,False,False,20.1498,1.836283,27.82764,6.059635,9.139273,359.1923,20.19664,1.645736,28.42687,1.672875,1.422878,356.9958,20.28368,1.600029,27.86158,351.7905,334.3042,356.3423,20.19664,1.645736,28.42687,1.672875,1.422878,356.9958,20.28368,1.600029,27.86158,351.7905,334.3042,266.3423,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,5,2,4,25,0,False,False,20.14931,1.836376,27.82751,6.090871,9.211925,359.1932,20.19589,1.645229,28.427,1.631636,1.427621,356.7742,20.28282,1.600293,27.8618,351.8943,333.9463,356.2981,20.19589,1.645229,28.427,1.631636,1.427621,356.7742,20.28282,1.600293,27.8618,351.8943,333.9463,266.2981,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,5,2,4,40,0,False,False,20.14883,1.836397,27.82768,6.141716,9.270555,359.2239,20.19501,1.644635,28.42707,1.505224,1.373998,356.3865,20.28171,1.600585,27.86238,352.0481,333.7998,356.415,20.19501,1.644635,28.42707,1.505224,1.373998,356.3865,20.28171,1.600585,27.86238,352.0481,333.7998,266.415,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,5,2,4,54,0,False,False,20.14817,1.836369,27.82787,6.180333,9.297845,359.2609,20.194,1.643957,28.42706,1.345337,1.312678,356.0102,20.28061,1.600896,27.86315,352.0875,333.8567,356.6114,20.194,1.643957,28.42706,1.345337,1.312678,356.0102,20.28061,1.600896,27.86315,352.0875,333.8567,266.6114,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,5,2,4,71,0,False,False,20.14759,1.83632,27.82774,6.215278,9.310254,359.2929,20.1928,1.643158,28.42696,1.280295,1.3981,355.8585,20.27958,1.601198,27.86388,351.9127,334.014,356.9398,20.1928,1.643158,28.42696,1.280295,1.3981,355.8585,20.27958,1.601198,27.86388,351.9127,334.014,266.9398,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,5,2,4,82,0,False,False,20.14698,1.836122,27.82779,6.249099,9.280622,359.319,20.19136,1.64228,28.42681,1.302288,1.617784,355.8871,20.27848,1.60148,27.86463,351.7806,333.9907,357.2148,20.19136,1.64228,28.42681,1.302288,1.617784,355.8871,20.27848,1.60148,27.86463,351.7806,333.9907,267.2148,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,5,2,4,96,0,False,False,20.14638,1.836078,27.82787,6.304144,9.236365,359.3405,20.18955,1.641234,28.4267,1.365765,1.782476,356.0135,20.27754,1.601667,27.8654,351.7015,333.7171,357.1992,20.18955,1.641234,28.4267,1.365765,1.782476,356.0135,20.27754,1.601667,27.8654,351.7015,333.7171,267.1992,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,5,2,4,109,0,False,False,20.1458,1.835751,27.82769,6.356811,9.188179,359.3636,20.18734,1.640006,28.42658,1.409992,1.825154,356.0621,20.27685,1.601757,27.8663,351.658,333.5309,356.9846,20.18734,1.640006,28.42658,1.409992,1.825154,356.0621,20.27685,1.601757,27.8663,351.658,333.5309,266.9846,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,5,2,4,123,0,False,False,20.14524,1.835768,27.82785,6.395045,9.111618,359.3871,20.18495,1.638655,28.42639,1.383514,1.851683,355.9742,20.27622,1.601966,27.86735,351.6144,333.5252,356.6947,20.18495,1.638655,28.42639,1.383514,1.851683,355.9742,20.27622,1.601966,27.86735,351.6144,333.5252,266.6947,19.455,1.405,28.3,0.0,0.0,0.0
10,Archery,5,2,4,137,0,False,False,20.1447,1.835925,27.82808,6.397564,9.02371,359.3947,20.18216,1.637064,28.42606,1.319054,1.969495,355.8099,20.2757,1.602271,27.86851,351.5787,333.6038,356.3479,20.18216,1.637064,28.42606,1.319054,1.969495,355.8099,20.2757,1.602271,27.86851,351.5787,333.6038,266.3479,19.455,1.405,28.3,0.0,0.0,0.0
11,Archery,5,2,4,150,0,False,False,20.14429,1.835833,27.82818,6.410699,8.929561,359.4319,20.17901,1.635285,28.42558,1.232293,2.157158,355.4768,20.27539,1.602638,27.86967,351.4151,333.7451,355.9958,20.17901,1.635285,28.42558,1.232293,2.157158,355.4768,20.27539,1.602638,27.86967,351.4151,333.7451,265.9957,19.455,1.405,28.3,0.0,0.0,0.0
12,Archery,5,2,4,164,0,False,False,20.14381,1.83586,27.82837,6.393877,8.82418,359.4511,20.17537,1.633337,28.42497,1.156433,2.377003,355.0767,20.27516,1.603036,27.87079,351.1953,333.9532,355.7464,20.17537,1.633337,28.42497,1.156433,2.377003,355.0767,20.27516,1.603036,27.87079,351.1953,333.9532,265.7464,19.455,1.405,28.3,0.0,0.0,0.0
13,Archery,5,2,4,178,0,False,False,20.14332,1.835903,27.82863,6.362935,8.717493,359.4608,20.17138,1.631373,28.42425,1.040762,2.601731,354.6822,20.27489,1.603374,27.87188,351.0311,334.0095,355.5304,20.17138,1.631373,28.42425,1.040762,2.601731,354.6822,20.27489,1.603374,27.87188,351.0311,334.0095,265.5304,19.455,1.405,28.3,0.0,0.0,0.0
