,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,5,2,6,0,0,False,False,20.1519,1.828151,27.82267,7.376542,5.941126,2.881694,20.21679,1.634135,28.43484,1.133198,4.281865,0.9007459,20.28543,1.60392,27.84351,352.4012,341.0277,7.90194,20.21679,1.634135,28.43484,1.133198,4.281865,0.9007459,20.28543,1.60392,27.84351,352.4012,341.0277,277.9019,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,5,2,6,12,0,False,False,20.15151,1.828509,27.82306,7.425173,5.859652,2.850494,20.21595,1.632864,28.4348,1.147674,4.372692,0.5804763,20.28536,1.604132,27.84462,352.2424,341.0038,7.492675,20.21595,1.632864,28.4348,1.147674,4.372692,0.5804763,20.28536,1.604132,27.84462,352.2424,341.0038,277.4927,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,5,2,6,26,0,False,False,20.15131,1.828574,27.82366,7.461023,5.756339,2.830287,20.2148,1.631335,28.43484,1.150394,4.434663,0.1832798,20.28544,1.604377,27.84583,352.1138,341.1517,6.983423,20.2148,1.631335,28.43484,1.150394,4.434663,0.1832798,20.28544,1.604377,27.84583,352.1138,341.1517,276.9834,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,5,2,6,41,0,False,False,20.15107,1.828646,27.82412,7.486033,5.637063,2.821272,20.21346,1.629694,28.43479,1.117162,4.481829,359.6542,20.28537,1.604539,27.84701,352.1129,341.1638,6.488934,20.21346,1.629694,28.43479,1.117162,4.481829,359.6542,20.28537,1.604539,27.84701,352.1129,341.1638,276.4889,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,5,2,6,54,0,False,False,20.15082,1.82878,27.82471,7.502711,5.514021,2.802195,20.21216,1.628137,28.43471,1.073475,4.526438,359.2422,20.28522,1.604606,27.84806,352.1425,341.0766,6.049754,20.21216,1.628137,28.43471,1.073475,4.526438,359.2422,20.28522,1.604606,27.84806,352.1425,341.0766,276.0497,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,5,2,6,68,0,False,False,20.15051,1.828836,27.82524,7.515446,5.358317,2.789377,20.2099,1.625971,28.43451,1.072883,4.583105,358.9457,20.28487,1.604503,27.84906,352.1444,341.006,5.801276,20.2099,1.625971,28.43451,1.072883,4.583105,358.9457,20.28487,1.604503,27.84906,352.1444,341.006,275.8013,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,5,2,6,81,0,False,False,20.15022,1.828834,27.82572,7.542008,5.187707,2.776711,20.20751,1.62376,28.43419,1.083919,4.652479,358.6476,20.28419,1.604362,27.84997,352.2407,340.7196,5.771176,20.20751,1.62376,28.43419,1.083919,4.652479,358.6476,20.28419,1.604362,27.84997,352.2407,340.7196,275.7712,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,5,2,6,96,0,False,False,20.14984,1.828744,27.82628,7.588496,4.995869,2.757483,20.20511,1.621469,28.4338,1.069262,4.765437,358.3552,20.28336,1.604231,27.85085,352.3657,340.2399,5.755878,20.20511,1.621469,28.4338,1.069262,4.765437,358.3552,20.28336,1.604231,27.85085,352.3657,340.2399,275.7559,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,5,2,6,109,0,False,False,20.1496,1.828819,27.82683,7.63307,4.798073,2.740121,20.20179,1.618372,28.43306,1.095691,4.984257,358.0376,20.28241,1.604113,27.85166,352.4145,339.6452,5.834508,20.20179,1.618372,28.43306,1.095691,4.984257,358.0376,20.28241,1.604113,27.85166,352.4145,339.6452,275.8345,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,5,2,6,123,0,False,False,20.1493,1.828959,27.82737,7.66974,4.584687,2.721559,20.19843,1.615105,28.43218,1.093729,5.202015,357.687,20.28158,1.604222,27.85258,352.3495,339.0383,5.7486,20.19843,1.615105,28.43218,1.093729,5.202015,357.687,20.28158,1.604222,27.85258,352.3495,339.0383,275.7486,19.455,1.405,28.3,0.0,0.0,0.0
