,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,8,2,3,0,0,False,False,20.51668,1.846448,28.18728,24.57148,359.4543,357.4942,20.57299,1.664931,28.78663,0.4082637,358.0378,2.009331,20.58945,1.685014,28.18843,337.4742,333.5593,3.153893,20.57299,1.664931,28.78663,0.4082637,358.0378,2.009331,20.58945,1.685014,28.18843,337.4742,333.5593,273.1539,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,8,2,3,15,0,False,False,20.51683,1.846567,28.18759,24.55993,359.4636,357.4888,20.57308,1.664754,28.78695,0.4029871,358.063,1.925145,20.58971,1.68505,28.18879,337.4628,333.5588,3.109978,20.57308,1.664754,28.78695,0.4029871,358.063,1.925145,20.58971,1.68505,28.18879,337.4627,333.5588,273.11,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,8,2,3,26,0,False,False,20.517,1.846628,28.18776,24.53852,359.461,357.5197,20.57318,1.664573,28.7873,0.3919181,358.061,1.794917,20.59002,1.685092,28.18925,337.461,333.5891,3.048017,20.57318,1.664573,28.7873,0.3919181,358.061,1.794917,20.59002,1.685092,28.18925,337.461,333.5891,273.048,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,8,2,3,40,0,False,False,20.51682,1.846653,28.18777,24.51043,359.5024,357.5373,20.57332,1.664479,28.78766,0.4405672,358.0816,1.689948,20.58996,1.685124,28.18937,337.4561,333.6001,3.032248,20.57332,1.664479,28.78766,0.4405672,358.0816,1.689948,20.58996,1.685124,28.18937,337.4561,333.6001,273.0322,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,8,2,3,54,0,False,False,20.51697,1.846892,28.18799,24.48333,359.5586,357.5493,20.57335,1.664541,28.78776,0.452742,358.0857,1.696745,20.59017,1.685173,28.18963,337.436,333.6222,3.023549,20.57335,1.664541,28.78776,0.452742,358.0857,1.696745,20.59017,1.685173,28.18963,337.436,333.6222,273.0236,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,8,2,3,68,0,False,False,20.51697,1.847005,28.18836,24.43897,359.5938,357.5361,20.57334,1.664667,28.78771,0.3980016,358.0978,1.774624,20.59037,1.685275,28.18981,337.3857,333.6726,3.03581,20.57334,1.664667,28.78771,0.3980016,358.0978,1.774624,20.59037,1.685275,28.18981,337.3857,333.6726,273.0358,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,8,2,3,81,0,False,False,20.51697,1.847178,28.18851,24.36809,359.6135,357.51,20.57355,1.664621,28.7879,0.3582669,358.1527,1.751321,20.59041,1.685365,28.18986,337.3469,333.7475,3.036261,20.57355,1.664621,28.7879,0.3582669,358.1527,1.751321,20.59041,1.685365,28.18986,337.3469,333.7475,273.0363,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,8,2,3,95,0,False,False,20.51709,1.847293,28.18871,24.28699,359.6565,357.4889,20.57386,1.66451,28.78817,0.3860742,358.1952,1.579594,20.59071,1.685465,28.19014,337.343,333.8156,2.983898,20.57386,1.66451,28.78817,0.3860742,358.1952,1.579594,20.59071,1.685465,28.19014,337.343,333.8156,272.9839,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,8,2,3,109,0,False,False,20.51722,1.847399,28.18879,24.18784,359.6878,357.4447,20.57419,1.664294,28.78842,0.4546639,358.275,1.39657,20.59101,1.685546,28.19044,337.3271,333.8767,2.903613,20.57419,1.664294,28.78842,0.4546639,358.275,1.39657,20.59101,1.685546,28.19044,337.3271,333.8767,272.9036,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,8,2,3,123,0,False,False,20.51746,1.847246,28.18873,24.1387,359.7044,357.3983,20.57438,1.664132,28.78856,0.5190501,358.33,1.332779,20.59133,1.685509,28.19049,337.324,333.9085,2.802379,20.57438,1.664132,28.78856,0.5190501,358.33,1.332779,20.59133,1.685509,28.19049,337.324,333.9085,272.8024,19.455,1.405,28.3,0.0,0.0,0.0
