,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,5,2,9,0,0,False,False,20.14529,1.827631,27.83283,7.42966,11.00825,356.681,20.16259,1.685133,28.46723,4.032253,3.772099,359.5752,20.21459,1.613212,27.84554,355.6857,313.3337,13.8916,20.16259,1.685133,28.46723,4.032253,3.772099,359.5752,20.21459,1.613212,27.84554,355.6857,313.3337,283.8916,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,5,2,9,12,0,False,False,20.14486,1.827646,27.83322,7.455349,10.93483,356.7155,20.16197,1.684226,28.46724,4.064404,3.896419,359.2717,20.21439,1.61295,27.84591,355.7719,313.3369,13.76747,20.16197,1.684226,28.46724,4.064404,3.896419,359.2717,20.21439,1.61295,27.84591,355.7719,313.3369,283.7675,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,5,2,9,26,0,False,False,20.14436,1.827527,27.83368,7.490451,10.85237,356.7617,20.16141,1.683442,28.46715,4.067544,3.951211,359.0224,20.21397,1.612856,27.84673,355.813,313.2098,13.44582,20.16141,1.683442,28.46715,4.067544,3.951211,359.0224,20.21397,1.612856,27.84673,355.8131,313.2098,283.4458,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,5,2,9,45,0,False,False,20.14386,1.827592,27.83414,7.523757,10.76885,356.7924,20.1605,1.682497,28.46704,4.067693,3.966559,358.7896,20.21364,1.612778,27.84795,355.8334,312.9254,12.73937,20.1605,1.682497,28.46704,4.067693,3.966559,358.7896,20.21364,1.612778,27.84795,355.8334,312.9254,282.7393,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,5,2,9,54,0,False,False,20.1433,1.827715,27.83462,7.544883,10.66199,356.8019,20.15947,1.681556,28.46693,4.066357,4.004721,358.6074,20.2135,1.612649,27.84898,355.8851,312.6649,12.094,20.15947,1.681556,28.46693,4.066357,4.004721,358.6074,20.2135,1.612649,27.84898,355.8851,312.6649,282.094,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,5,2,9,82,0,False,False,20.14246,1.828283,27.8358,7.538061,10.39628,356.84,20.15656,1.679237,28.46643,4.035687,4.228296,358.2201,20.21331,1.612593,27.85164,355.9055,312.6376,10.8641,20.15656,1.679237,28.46643,4.035687,4.228296,358.2201,20.21331,1.612593,27.85164,355.9055,312.6376,280.8641,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,5,2,9,95,0,False,False,20.14204,1.828478,27.83629,7.523258,10.25038,356.8654,20.15467,1.677856,28.46601,3.956028,4.310036,357.842,20.21321,1.612734,27.85299,355.8824,312.6509,10.27137,20.15467,1.677856,28.46601,3.956028,4.310036,357.842,20.21321,1.612734,27.85299,355.8824,312.6509,280.2714,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,5,2,9,109,0,False,False,20.142,1.828866,27.83692,7.496668,10.07149,356.9226,20.15274,1.676489,28.46552,3.844999,4.385305,357.4145,20.21312,1.612958,27.85431,355.8252,312.5466,9.704453,20.15274,1.676489,28.46552,3.844999,4.385305,357.4145,20.21312,1.612958,27.85431,355.8252,312.5466,279.7044,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,5,2,9,123,0,False,False,20.14159,1.829048,27.83751,7.479202,9.89254,356.9507,20.15001,1.674706,28.4645,3.613064,4.557735,356.8052,20.21323,1.613379,27.85551,355.5306,312.5055,9.263817,20.15001,1.674706,28.4645,3.613064,4.557735,356.8052,20.21323,1.613379,27.85551,355.5306,312.5055,279.2638,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,5,2,9,137,0,False,False,20.14119,1.829079,27.83813,7.466379,9.705744,356.9367,20.14721,1.672802,28.46329,3.300479,4.854432,356.2731,20.2134,1.613827,27.85662,355.1813,312.375,8.861113,20.14721,1.672802,28.46329,3.300479,4.854432,356.2731,20.2134,1.613827,27.85662,355.1813,312.375,278.8611,19.455,1.405,28.3,0.0,0.0,0.0
