,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,9,2,11,0,0,False,False,20.08176,2.042314,27.85725,10.20686,0.07428899,358.5167,20.17719,1.771802,28.53129,2.615792,3.511167,353.0632,20.16131,1.79442,27.90149,346.3129,352.6324,352.75,20.17719,1.771802,28.53129,2.615792,3.511167,353.0632,20.16131,1.79442,27.90149,346.3129,352.6324,262.75,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,9,2,11,11,0,False,False,20.08161,2.042607,27.85738,10.16506,0.01889857,358.5597,20.17733,1.771612,28.5312,2.656833,3.539924,352.666,20.16141,1.794374,27.90157,346.5993,352.5016,352.2629,20.17733,1.771612,28.5312,2.656833,3.539924,352.666,20.16141,1.794374,27.90157,346.5993,352.5016,262.2629,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,9,2,11,24,0,False,False,20.08154,2.042304,27.8571,10.11918,359.954,358.5782,20.17722,1.771568,28.53099,2.741544,3.546873,352.3856,20.16149,1.79455,27.90164,346.5428,352.6314,352.0484,20.17722,1.771568,28.53099,2.741544,3.546873,352.3856,20.16149,1.79455,27.90164,346.5428,352.6314,262.0484,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,9,2,11,39,0,False,False,20.08147,2.042184,27.85675,10.1469,359.8794,358.6,20.17716,1.771484,28.53083,2.850108,3.694382,352.5243,20.16139,1.794582,27.90185,346.3395,352.8953,352.6198,20.17716,1.771484,28.53083,2.850108,3.694382,352.5243,20.16139,1.794582,27.90185,346.3395,352.8953,262.6198,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,9,2,11,52,0,False,False,20.08148,2.042403,27.85679,10.18762,359.8137,358.5869,20.17704,1.771471,28.53066,2.929219,3.775269,352.5331,20.16079,1.794773,27.90159,345.995,352.961,353.2737,20.17704,1.771471,28.53066,2.929219,3.775269,352.5331,20.16079,1.794773,27.90159,345.995,352.961,263.2737,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,9,2,11,67,0,False,False,20.08141,2.042976,27.85707,10.15411,359.7592,358.5533,20.17681,1.771428,28.53043,2.914575,3.768271,352.4052,20.16022,1.794779,27.90151,345.8441,352.7914,353.754,20.17681,1.771428,28.53043,2.914575,3.768271,352.4052,20.16022,1.794779,27.90151,345.8441,352.7914,263.754,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,9,2,11,80,0,False,False,20.08133,2.043253,27.85698,10.07466,359.6933,358.5577,20.1764,1.771483,28.53009,2.792637,3.717095,352.3626,20.15988,1.794856,27.9014,345.6727,352.5957,353.9512,20.1764,1.771483,28.53009,2.792637,3.717095,352.3626,20.15988,1.794856,27.9014,345.6727,352.5957,263.9512,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,9,2,11,94,0,False,False,20.08123,2.043326,27.85688,9.987198,359.6117,358.6186,20.17504,1.771748,28.52922,2.52095,3.440684,352.647,20.15983,1.794941,27.90135,345.5908,352.3922,353.7664,20.17504,1.771748,28.52922,2.52095,3.440684,352.647,20.15983,1.794941,27.90135,345.5908,352.3922,263.7664,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,9,2,11,115,0,False,False,20.08114,2.043187,27.85678,9.960752,359.5199,358.6938,20.17421,1.771698,28.52844,2.426896,3.441826,353.0634,20.16012,1.794893,27.90151,345.7191,352.3593,353.3613,20.17421,1.771698,28.52844,2.426896,3.441826,353.0634,20.16012,1.794893,27.90151,345.7191,352.3593,263.3613,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,9,2,11,121,0,False,False,20.08103,2.043053,27.85679,9.985995,359.4203,358.7552,20.17363,1.771306,28.5276,2.44017,3.604324,353.3581,20.16026,1.794867,27.90166,345.7518,352.2945,353.1114,20.17363,1.771306,28.5276,2.44017,3.604324,353.3581,20.16026,1.794867,27.90166,345.7518,352.2945,263.1114,19.455,1.405,28.3,0.0,0.0,0.0
10,Archery,9,2,11,135,0,False,False,20.08092,2.043084,27.85698,10.05074,359.2992,358.7998,20.17332,1.770158,28.52625,2.486098,3.900625,353.3214,20.16053,1.794741,27.90207,345.7476,352.3757,352.9598,20.17332,1.770158,28.52625,2.486098,3.900625,353.3214,20.16053,1.794741,27.90207,345.7476,352.3757,262.9598,19.455,1.405,28.3,0.0,0.0,0.0
11,Archery,9,2,11,150,0,False,False,20.0808,2.043118,27.85724,10.14502,359.1857,358.8125,20.17315,1.768683,28.52434,2.385896,4.341043,353.1522,20.16061,1.794629,27.90234,345.6952,352.4283,353.0473,20.17315,1.768683,28.52434,2.385896,4.341043,353.1522,20.16061,1.794629,27.90234,345.6952,352.4283,263.0473,19.455,1.405,28.3,0.0,0.0,0.0
