,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,10,1,2,0,0,False,False,20.13655,1.908005,27.75807,10.21273,23.07114,349.9771,20.15246,1.72518,28.37681,358.3095,6.68602,14.59953,20.10986,1.694042,27.86827,331.2038,337.1193,33.09148,20.15246,1.72518,28.37681,358.3095,6.68602,14.59953,20.10986,1.694042,27.86827,331.2038,337.1193,303.0915,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,10,1,2,12,0,False,False,20.13677,1.907968,27.75854,10.22417,23.06684,349.9599,20.1525,1.724814,28.3772,358.364,6.710513,14.67192,20.11022,1.693888,27.8686,331.1911,337.1104,33.25129,20.1525,1.724814,28.3772,358.364,6.710513,14.67192,20.11022,1.693888,27.8686,331.1911,337.1104,303.2513,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,10,1,2,27,0,False,False,20.137,1.907867,27.75897,10.24114,23.04577,349.9442,20.15255,1.724504,28.3775,358.3877,6.739259,14.69331,20.11038,1.693906,27.8687,331.156,337.1316,33.22198,20.15255,1.724504,28.3775,358.3877,6.739259,14.69331,20.11038,1.693906,27.8687,331.156,337.1316,303.222,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,10,1,2,40,0,False,False,20.13768,1.907836,27.75879,10.2575,23.03619,349.911,20.15257,1.724172,28.3778,358.4107,6.733165,14.67781,20.11064,1.693968,27.86888,331.13,337.2082,33.09431,20.15257,1.724172,28.3778,358.4107,6.733165,14.67781,20.11064,1.693968,27.86888,331.13,337.2082,303.0943,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,10,1,2,58,0,False,False,20.13793,1.9079,27.7593,10.28827,23.03864,349.8901,20.15245,1.72347,28.37827,358.4682,6.68303,14.6541,20.11128,1.69416,27.8693,331.0622,337.3998,32.71751,20.15245,1.72347,28.37827,358.4682,6.68303,14.6541,20.11128,1.69416,27.8693,331.0622,337.3998,302.7175,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,10,1,2,81,0,False,False,20.13896,1.907756,27.75986,10.35025,23.02268,349.8285,20.15204,1.722045,28.37913,358.6368,6.566203,14.65002,20.11186,1.694317,27.86957,330.9761,337.5209,32.48181,20.15204,1.722045,28.37913,358.6368,6.566203,14.65002,20.11186,1.694317,27.86957,330.9761,337.5209,302.4818,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,10,1,2,95,0,False,False,20.13913,1.907746,27.76029,10.37939,23.00698,349.799,20.15164,1.721102,28.37963,358.8007,6.505199,14.70547,20.11199,1.694276,27.86966,330.9893,337.5017,32.4798,20.15164,1.721102,28.37963,358.8007,6.505199,14.70547,20.11199,1.694276,27.86966,330.9893,337.5017,302.4798,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,10,1,2,109,0,False,False,20.13927,1.907665,27.76083,10.41003,22.98503,349.7882,20.15123,1.720159,28.38011,358.9341,6.470622,14.81217,20.11212,1.694206,27.86975,331.0208,337.493,32.47689,20.15123,1.720159,28.38011,358.9341,6.470622,14.81217,20.11212,1.694206,27.86975,331.0208,337.493,302.4769,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,10,1,2,131,0,False,False,20.14019,1.907922,27.76105,10.4453,22.95322,349.7627,20.1508,1.719136,28.38058,359.0544,6.417419,14.87648,20.11224,1.694103,27.86979,331.0304,337.4667,32.53468,20.1508,1.719136,28.38058,359.0544,6.417419,14.87648,20.11224,1.694103,27.86979,331.0304,337.4667,302.5347,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,10,1,2,137,0,False,False,20.14034,1.907797,27.76155,10.483,22.93517,349.7402,20.15045,1.718309,28.38093,359.176,6.352552,14.89488,20.11238,1.694024,27.86991,331.0385,337.4647,32.53654,20.15045,1.718309,28.38093,359.176,6.352552,14.89488,20.11238,1.694024,27.86991,331.0385,337.4647,302.5365,19.455,1.405,28.3,0.0,0.0,0.0
10,Archery,10,1,2,167,0,False,False,20.14128,1.907836,27.76212,10.5054,22.88766,349.731,20.14967,1.715995,28.38181,359.4706,6.217933,14.76578,20.11289,1.693697,27.87049,331.0843,337.5171,32.42912,20.14967,1.715995,28.38181,359.4706,6.217933,14.76578,20.11289,1.693697,27.87049,331.0843,337.5171,302.4291,19.455,1.405,28.3,0.0,0.0,0.0
11,Archery,10,1,2,178,0,False,False,20.14132,1.907681,27.76255,10.5393,22.85209,349.7074,20.14933,1.714827,28.38227,359.6124,6.142365,14.70085,20.11312,1.693625,27.87082,331.0857,337.5681,32.30315,20.14933,1.714827,28.38227,359.6124,6.142365,14.70085,20.11312,1.693625,27.87082,331.0857,337.5681,302.3031,19.455,1.405,28.3,0.0,0.0,0.0
12,Archery,10,1,2,192,0,False,False,20.14131,1.907627,27.76311,10.58888,22.81403,349.6939,20.14902,1.713578,28.38275,359.7675,6.087433,14.64224,20.11337,1.693592,27.87111,331.0598,337.612,32.19657,20.14902,1.713578,28.38275,359.7675,6.087433,14.64224,20.11337,1.693592,27.87111,331.0598,337.612,302.1966,19.455,1.405,28.3,0.0,0.0,0.0
13,Archery,10,1,2,206,0,False,False,20.14214,1.907729,27.76309,10.64052,22.78001,349.6823,20.14869,1.712352,28.38325,359.9229,6.049982,14.62994,20.11357,1.693508,27.87141,331.0693,337.5898,32.10962,20.14869,1.712352,28.38325,359.9229,6.049982,14.62994,20.11357,1.693508,27.87141,331.0693,337.5898,302.1096,19.455,1.405,28.3,0.0,0.0,0.0
14,Archery,10,1,2,220,0,False,False,20.14228,1.907773,27.7637,10.67444,22.74488,349.6696,20.14824,1.711107,28.38367,0.09163487,6.041421,14.65948,20.1137,1.693399,27.87163,331.0804,337.5727,32.10012,20.14824,1.711107,28.38367,0.09163487,6.041421,14.65948,20.1137,1.693399,27.87163,331.0804,337.5727,302.1001,19.455,1.405,28.3,0.0,0.0,0.0
15,Archery,10,1,2,234,0,False,False,20.1429,1.90777,27.76372,10.70911,22.70615,349.6737,20.14776,1.709863,28.38412,0.2407115,6.020067,14.72246,20.11384,1.693297,27.87188,331.0973,337.5701,32.07772,20.14776,1.709863,28.38412,0.2407115,6.020067,14.72246,20.11384,1.693297,27.87188,331.0973,337.5701,302.0777,19.455,1.405,28.3,0.0,0.0,0.0
16,Archery,10,1,2,251,0,False,False,20.143,1.907863,27.76436,10.7299,22.68355,349.6874,20.14726,1.70855,28.38457,0.3719022,5.975601,14.71963,20.11399,1.693112,27.87222,331.1418,337.5414,32.07511,20.14726,1.70855,28.38457,0.3719022,5.975601,14.71963,20.11399,1.693112,27.87222,331.1418,337.5414,302.0751,19.455,1.405,28.3,0.0,0.0,0.0
