,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,13,1,6,0,0,False,False,20.19265,1.958544,27.67454,5.430747,13.59539,348.0452,20.25805,1.809028,28.35794,4.771376,2.109527,355.1359,20.30198,1.857537,27.69035,344.8111,352.3326,351.5766,20.25805,1.809028,28.35794,4.771376,2.109527,355.1359,20.30198,1.857537,27.69035,344.8111,352.3326,261.5766,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,13,1,6,12,0,False,False,20.19225,1.958468,27.67463,5.45207,13.52597,348.1324,20.25783,1.807747,28.35792,4.836618,2.197031,355.3736,20.30172,1.857878,27.69023,344.853,352.3659,351.6267,20.25783,1.807747,28.35792,4.836618,2.197031,355.3736,20.30172,1.857878,27.69023,344.853,352.3659,261.6267,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,13,1,6,35,0,False,False,20.1915,1.958363,27.67443,5.499157,13.43887,348.2476,20.25749,1.806321,28.35789,4.832507,2.271042,355.6342,20.30161,1.858039,27.69013,344.8485,352.4238,351.6282,20.25749,1.806321,28.35789,4.832507,2.271042,355.6342,20.30161,1.858039,27.69013,344.8485,352.4238,261.6281,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,13,1,6,40,0,False,False,20.19105,1.958568,27.67464,5.617068,13.2836,348.3643,20.25721,1.805027,28.35777,4.746128,2.268131,355.5583,20.30167,1.858193,27.6899,344.7846,352.3913,351.5463,20.25721,1.805027,28.35777,4.746128,2.268131,355.5583,20.30167,1.858193,27.6899,344.7846,352.3913,261.5463,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,13,1,6,55,0,False,False,20.19066,1.958678,27.67472,5.713007,13.10722,348.5074,20.25701,1.803348,28.35789,4.82357,2.231738,355.2065,20.30163,1.858369,27.68985,344.7701,352.4013,351.481,20.25701,1.803348,28.35789,4.82357,2.231738,355.2065,20.30163,1.858369,27.68985,344.7701,352.4013,261.481,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,13,1,6,68,0,False,False,20.19034,1.958902,27.67497,5.814367,12.99203,348.6859,20.2569,1.80139,28.35802,5.03124,2.293568,354.9904,20.3017,1.858412,27.68981,344.8552,352.5473,351.3874,20.2569,1.80139,28.35802,5.03124,2.293568,354.9904,20.3017,1.858412,27.68981,344.8552,352.5473,261.3874,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,13,1,6,81,0,False,False,20.19003,1.959224,27.67504,5.889116,12.87267,348.868,20.25678,1.799226,28.35791,5.167972,2.42285,354.8843,20.30187,1.858462,27.68962,344.8433,352.8008,351.2769,20.25678,1.799226,28.35791,5.167972,2.42285,354.8843,20.30187,1.858462,27.68962,344.8433,352.8008,261.2769,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,13,1,6,95,0,False,False,20.18951,1.9599,27.67568,5.892416,12.80797,349.0701,20.25672,1.796757,28.35756,5.187308,2.388294,354.48,20.30213,1.858724,27.68929,344.4876,353.1846,351.2523,20.25672,1.796757,28.35756,5.187308,2.388294,354.48,20.30213,1.858724,27.68929,344.4876,353.1846,261.2523,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,13,1,6,109,0,False,False,20.18879,1.960295,27.67608,5.775049,12.68964,349.2898,20.2567,1.794177,28.35705,5.145347,2.320877,354.0016,20.30245,1.859392,27.68871,343.8534,353.3899,351.2244,20.2567,1.794177,28.35705,5.145347,2.320877,354.0016,20.30245,1.859392,27.68871,343.8534,353.3899,261.2244,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,13,1,6,123,0,False,False,20.18777,1.960335,27.67588,5.720373,12.57516,349.4138,20.2569,1.791138,28.35594,4.877779,2.353112,353.5354,20.30252,1.860305,27.68808,343.7232,353.193,351.2232,20.2569,1.791138,28.35594,4.877779,2.353112,353.5354,20.30252,1.860305,27.68808,343.7232,353.193,261.2232,19.455,1.405,28.3,0.0,0.0,0.0
10,Archery,13,1,6,138,0,False,False,20.18732,1.960846,27.67588,5.707005,12.44305,349.558,20.25753,1.787708,28.35435,4.565947,2.686949,353.1474,20.3025,1.860969,27.68768,343.895,353.0319,351.2055,20.25753,1.787708,28.35435,4.565947,2.686949,353.1474,20.3025,1.860969,27.68768,343.895,353.0319,261.2055,19.455,1.405,28.3,0.0,0.0,0.0
11,Archery,13,1,6,152,0,False,False,20.18674,1.961755,27.67637,5.653925,12.30241,349.8362,20.25865,1.783472,28.35227,4.301063,3.106597,352.6089,20.30229,1.861549,27.68731,343.8686,353.0049,351.2179,20.25865,1.783472,28.35227,4.301063,3.106597,352.6089,20.30229,1.861549,27.68731,343.8686,353.0049,261.2179,19.455,1.405,28.3,0.0,0.0,0.0
12,Archery,13,1,6,165,0,False,False,20.18566,1.962588,27.67649,5.466566,12.13706,350.1225,20.26032,1.778443,28.3499,4.014687,3.786528,352.0298,20.30203,1.862224,27.68679,343.6336,352.9473,351.0736,20.26032,1.778443,28.3499,4.014687,3.786528,352.0298,20.30203,1.862224,27.68679,343.6336,352.9473,261.0736,19.455,1.405,28.3,0.0,0.0,0.0
13,Archery,13,1,6,179,0,False,False,20.18427,1.963099,27.67684,5.223524,11.983,350.319,20.26229,1.772768,28.34748,3.896272,4.776188,351.4121,20.3018,1.862792,27.68623,343.2831,352.736,350.537,20.26229,1.772768,28.34748,3.896272,4.776188,351.4121,20.3018,1.862792,27.68623,343.2831,352.736,260.537,19.455,1.405,28.3,0.0,0.0,0.0
14,Archery,13,1,6,193,0,False,False,20.18291,1.963177,27.67766,4.880503,11.84909,350.3448,20.26444,1.765477,28.34519,4.210907,5.616941,350.5359,20.30208,1.86353,27.68642,342.9409,353.1281,349.9943,20.26444,1.765477,28.34519,4.210907,5.616941,350.5359,20.30208,1.86353,27.68642,342.9409,353.1281,259.9943,19.455,1.405,28.3,0.0,0.0,0.0
15,Archery,13,1,6,207,0,False,False,20.18176,1.963748,27.6776,4.654407,11.69361,350.4184,20.26587,1.758224,28.34315,4.641484,6.260483,349.8174,20.30246,1.864275,27.68648,342.4285,353.4016,349.5137,20.26587,1.758224,28.34315,4.641484,6.260483,349.8174,20.30246,1.864275,27.68648,342.4285,353.4016,259.5137,19.455,1.405,28.3,0.0,0.0,0.0
16,Archery,13,1,6,221,0,False,False,20.18044,1.964319,27.67792,4.506621,11.47815,350.6947,20.26656,1.750043,28.34099,5.216985,6.73271,349.3365,20.30298,1.865367,27.68648,341.9041,353.4458,349.1893,20.26656,1.750043,28.34099,5.216985,6.73271,349.3365,20.30298,1.865367,27.68648,341.9041,353.4458,259.1893,19.455,1.405,28.3,0.0,0.0,0.0
17,Archery,13,1,6,234,0,False,False,20.17921,1.96478,27.67841,4.410946,11.18926,351.1097,20.26653,1.741095,28.33864,5.946302,7.109668,349.1184,20.30357,1.866434,27.68631,341.3963,353.7151,349.1795,20.26653,1.741095,28.33864,5.946302,7.109668,349.1184,20.30357,1.866434,27.68631,341.3963,353.7151,259.1795,19.455,1.405,28.3,0.0,0.0,0.0
18,Archery,13,1,6,249,0,False,False,20.17802,1.965627,27.67884,4.338386,10.87289,351.6222,20.26623,1.731086,28.33616,6.89119,7.178985,348.5532,20.30403,1.867865,27.68596,340.729,354.0865,349.5089,20.26623,1.731086,28.33616,6.89119,7.178985,348.5532,20.30403,1.867865,27.68596,340.729,354.0865,259.5089,19.455,1.405,28.3,0.0,0.0,0.0
19,Archery,13,1,6,262,0,False,False,20.1768,1.966419,27.67943,4.254791,10.62709,352.0591,20.26611,1.719766,28.33329,7.99345,6.951686,347.1917,20.3043,1.869737,27.68513,339.4956,354.4622,350.3987,20.26611,1.719766,28.33329,7.99345,6.951686,347.1917,20.3043,1.869737,27.68513,339.4956,354.4622,260.3987,19.455,1.405,28.3,0.0,0.0,0.0
20,Archery,13,1,6,277,0,False,False,20.17574,1.967211,27.68013,4.100608,10.46328,352.449,20.26658,1.707843,28.32935,8.859085,7.283277,345.7879,20.30448,1.872033,27.6835,337.9966,354.8972,351.2363,20.26658,1.707843,28.32935,8.859085,7.283277,345.7879,20.30448,1.872033,27.6835,337.9966,354.8972,261.2363,19.455,1.405,28.3,0.0,0.0,0.0
21,Archery,13,1,6,291,0,False,False,20.17456,1.968213,27.6805,3.897358,10.34116,352.8625,20.26716,1.696025,28.32445,9.29155,8.588371,345.138,20.30455,1.874811,27.68171,336.9239,355.0038,350.9377,20.26716,1.696025,28.32445,9.29155,8.588371,345.138,20.30455,1.874811,27.68171,336.9239,355.0038,260.9377,19.455,1.405,28.3,0.0,0.0,0.0
22,Archery,13,1,6,304,0,False,False,20.17301,1.969177,27.68131,3.723005,10.2419,353.3949,20.26751,1.68315,28.31904,9.687567,9.533511,344.0381,20.30481,1.877665,27.68002,335.9253,355.2679,350.5533,20.26751,1.68315,28.31904,9.687567,9.533511,344.0381,20.30481,1.877665,27.68002,335.9253,355.2679,260.5533,19.455,1.405,28.3,0.0,0.0,0.0
23,Archery,13,1,6,318,0,False,False,20.17126,1.96973,27.68203,3.52801,10.14277,353.9503,20.26781,1.669117,28.31328,10.27429,10.10193,342.294,20.30515,1.879994,27.67831,334.7422,355.4902,350.5986,20.26781,1.669117,28.31328,10.27429,10.10193,342.294,20.30515,1.879994,27.67831,334.7422,355.4902,260.5986,19.455,1.405,28.3,0.0,0.0,0.0
24,Archery,13,1,6,332,0,False,False,20.1693,1.970657,27.68299,3.354393,10.0973,354.4368,20.26819,1.653843,28.3067,11.03172,10.65101,340.1767,20.30512,1.883622,27.67552,333.224,355.7213,351.5046,20.26819,1.653843,28.3067,11.03172,10.65101,340.1767,20.30512,1.883622,27.67552,333.224,355.7213,261.5046,19.455,1.405,28.3,0.0,0.0,0.0
25,Archery,13,1,6,346,0,False,False,20.16727,1.971661,27.68428,3.160668,10.05533,354.9025,20.26863,1.637392,28.29921,12.13712,11.5123,337.8567,20.30466,1.887049,27.67263,331.7431,355.9919,352.4214,20.26863,1.637392,28.29921,12.13712,11.5123,337.8567,20.30466,1.887049,27.67263,331.7431,355.9919,262.4214,19.455,1.405,28.3,0.0,0.0,0.0
26,Archery,13,1,6,360,0,False,False,20.16499,1.973567,27.68595,2.903472,9.97998,355.4781,20.269,1.619781,28.29087,13.63832,12.64431,335.2758,20.3041,1.890612,27.66953,330.4403,356.3733,352.5068,20.269,1.619781,28.29087,13.63832,12.64431,335.2758,20.3041,1.890612,27.66953,330.4403,356.3733,262.5068,19.455,1.405,28.3,0.0,0.0,0.0
