,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,15,1,12,0,0,False,False,20.18365,1.696259,27.94555,4.852595,9.716282,1.068755,20.25375,1.592333,28.56903,0.3818944,1.087427,1.010257,20.30755,1.556625,27.93375,6.247772,344.5595,129.0384,20.25375,1.592333,28.56903,0.3818944,1.087427,1.010257,20.30755,1.556625,27.93375,6.247771,344.5595,39.03837,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,15,1,12,12,0,False,False,20.1835,1.696294,27.94546,4.820655,9.705417,1.077674,20.25388,1.592204,28.56889,0.3805619,1.126187,0.9010821,20.30709,1.556922,27.93357,6.098452,344.416,129.103,20.25388,1.592204,28.56889,0.3805619,1.126187,0.9010821,20.30709,1.556922,27.93357,6.098452,344.416,39.10297,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,15,1,12,25,0,False,False,20.18331,1.696168,27.94537,4.809907,9.702808,1.07761,20.25397,1.592114,28.56882,0.3811257,1.170405,0.8953172,20.3067,1.557164,27.93343,6.030623,344.3663,129.1253,20.25397,1.592114,28.56882,0.3811257,1.170405,0.8953172,20.3067,1.557164,27.93343,6.030623,344.3663,39.12532,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,15,1,12,39,0,False,False,20.18324,1.695999,27.9451,4.801083,9.687463,1.081785,20.2541,1.591967,28.5687,0.4098052,1.249993,0.9622577,20.30642,1.557246,27.93328,6.059756,344.4053,129.1201,20.2541,1.591967,28.5687,0.4098052,1.249993,0.9622577,20.30642,1.557246,27.93328,6.059756,344.4053,39.12012,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,15,1,12,54,0,False,False,20.18307,1.695959,27.94501,4.794165,9.694534,1.08532,20.25423,1.591778,28.56863,0.4472103,1.315901,1.027572,20.30625,1.557263,27.93318,6.064423,344.3988,129.1694,20.25423,1.591778,28.56863,0.4472103,1.315901,1.027572,20.30625,1.557263,27.93318,6.064423,344.3988,39.16942,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,15,1,12,68,0,False,False,20.18286,1.695941,27.94491,4.793119,9.686044,1.092057,20.25438,1.591573,28.56858,0.4785917,1.356902,0.9832547,20.30611,1.557193,27.93307,6.064481,344.3694,129.2553,20.25438,1.591573,28.56858,0.4785917,1.356902,0.9832547,20.30611,1.557193,27.93307,6.064481,344.3694,39.2553,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,15,1,12,80,0,False,False,20.18283,1.695828,27.94487,4.778122,9.689664,1.077368,20.2547,1.591119,28.56845,0.521426,1.442144,0.8431379,20.30598,1.55707,27.93293,6.043339,344.3387,129.3165,20.2547,1.591119,28.56845,0.521426,1.442144,0.8431379,20.30598,1.55707,27.93293,6.04334,344.3387,39.31652,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,15,1,12,95,0,False,False,20.18266,1.695878,27.94477,4.769437,9.699739,1.084538,20.25494,1.590702,28.56835,0.5095841,1.472964,0.7160697,20.30584,1.557033,27.93287,6.012652,344.3406,129.319,20.25494,1.590702,28.56835,0.5095841,1.472964,0.7160697,20.30584,1.557033,27.93287,6.012651,344.3406,39.31896,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,15,1,12,109,0,False,False,20.18254,1.695883,27.94475,4.759775,9.72096,1.080006,20.25512,1.590341,28.56826,0.5474302,1.553755,0.6965961,20.30565,1.557097,27.9328,5.989969,344.3369,129.3138,20.25512,1.590341,28.56826,0.5474302,1.553755,0.6965961,20.30565,1.557097,27.9328,5.98997,344.3369,39.31381,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,15,1,12,122,0,False,False,20.18252,1.695767,27.9446,4.756662,9.734605,1.102565,20.25526,1.589927,28.56816,0.6041824,1.632797,0.7479975,20.30554,1.55716,27.93272,5.958706,344.3326,129.315,20.25526,1.589927,28.56816,0.6041824,1.632797,0.7479975,20.30554,1.55716,27.93272,5.958707,344.3326,39.31495,19.455,1.405,28.3,0.0,0.0,0.0
