,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,14,2,11,0,0,False,False,20.12759,1.8765,27.94813,13.66735,17.25568,333.2039,20.17295,1.663603,28.62547,4.356537,3.639054,305.8667,20.13284,1.718833,27.87525,29.29615,356.5257,5.332911,20.17295,1.663603,28.62547,4.356537,3.639054,305.8667,20.13284,1.718833,27.87525,29.29615,356.5257,275.3329,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,14,2,11,12,0,False,False,20.12724,1.876619,27.94798,13.63585,17.2581,333.2974,20.17217,1.66347,28.62516,4.369767,3.626437,306.0292,20.13293,1.718921,27.87519,29.29863,356.6096,5.414032,20.17217,1.66347,28.62516,4.369767,3.626437,306.0292,20.13293,1.718921,27.87519,29.29863,356.6096,275.414,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,14,2,11,26,0,False,False,20.1268,1.876884,27.94783,13.61056,17.25879,333.3661,20.17132,1.663151,28.62482,4.397368,3.613533,306.1168,20.13293,1.719058,27.87506,29.30594,356.653,5.51103,20.17132,1.663151,28.62482,4.397368,3.613533,306.1168,20.13293,1.719058,27.87506,29.30594,356.653,275.511,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,14,2,11,45,0,False,False,20.12642,1.877016,27.9477,13.61001,17.22784,333.3662,20.17031,1.66246,28.62433,4.4177,3.612704,306.1144,20.13289,1.719265,27.87496,29.24429,356.7205,5.66855,20.17031,1.66246,28.62433,4.4177,3.612704,306.1144,20.13289,1.719265,27.87496,29.24429,356.7205,275.6685,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,14,2,11,54,0,False,False,20.12593,1.877275,27.94763,13.62408,17.21653,333.3954,20.16928,1.661703,28.62377,4.461749,3.6693,306.1133,20.13284,1.719481,27.87491,29.16511,356.7819,5.820906,20.16928,1.661703,28.62377,4.461749,3.6693,306.1133,20.13284,1.719481,27.87491,29.16511,356.7819,275.8209,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,14,2,11,67,0,False,False,20.12524,1.877782,27.94767,13.63857,17.1666,333.425,20.16806,1.660633,28.62306,4.464697,3.680058,306.032,20.13244,1.720008,27.87486,29.02816,356.8426,6.086483,20.16806,1.660633,28.62306,4.464697,3.680058,306.032,20.13244,1.720008,27.87486,29.02816,356.8426,276.0865,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,14,2,11,81,0,False,False,20.12481,1.878517,27.94782,13.62896,17.09807,333.4764,20.16657,1.659243,28.62235,4.40796,3.619577,305.9343,20.13218,1.720471,27.87478,28.87571,356.9109,6.44202,20.16657,1.659243,28.62235,4.40796,3.619577,305.9343,20.13218,1.720471,27.87478,28.8757,356.9109,276.442,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,14,2,11,95,0,False,False,20.12423,1.879135,27.94789,13.58974,17.04259,333.5459,20.16496,1.657536,28.62137,4.338417,3.603451,305.9226,20.13193,1.721,27.87473,28.74735,356.9427,6.647469,20.16496,1.657536,28.62137,4.338417,3.603451,305.9226,20.13193,1.721,27.87473,28.74735,356.9427,276.6475,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,14,2,11,109,0,False,False,20.12314,1.879856,27.94815,13.54789,16.95598,333.6398,20.16318,1.655209,28.61995,4.238849,3.672722,305.9076,20.13136,1.721671,27.87492,28.71723,356.8633,6.601719,20.16318,1.655209,28.61995,4.238849,3.672722,305.9076,20.13136,1.721671,27.87492,28.71723,356.8633,276.6017,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,14,2,11,122,0,False,False,20.12226,1.880405,27.94814,13.50079,16.83288,333.7584,20.16135,1.652364,28.61808,4.209859,3.81508,305.8935,20.13102,1.722191,27.8749,28.68034,356.8092,6.604012,20.16135,1.652364,28.61808,4.209859,3.81508,305.8935,20.13102,1.722191,27.8749,28.68034,356.8092,276.604,19.455,1.405,28.3,0.0,0.0,0.0
