,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,13,2,8,0,0,False,False,20.21922,1.887031,27.6396,9.738723,6.806922,358.3509,20.28,1.760702,28.28377,0.3032343,2.041878,356.2301,20.32197,1.753671,27.686,343.6307,341.1897,9.653134,20.28,1.760702,28.28377,0.3032343,2.041878,356.2301,20.32197,1.753671,27.686,343.6307,341.1897,279.6531,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,13,2,8,5,0,False,False,20.21875,1.887187,27.63947,9.81035,6.710977,358.3957,20.2812,1.76012,28.28386,0.3008931,2.216573,355.6507,20.32231,1.754116,27.68611,343.57,341.2926,9.493608,20.2812,1.76012,28.28386,0.3008931,2.216573,355.6507,20.32231,1.754116,27.68611,343.57,341.2926,279.4936,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,13,2,8,18,0,False,False,20.21827,1.887445,27.64011,9.887318,6.602434,358.5012,20.28222,1.759609,28.28373,0.2654264,2.539892,355.3101,20.32255,1.754482,27.68613,343.4489,341.374,9.025945,20.28222,1.759609,28.28373,0.2654264,2.539892,355.3101,20.32255,1.754482,27.68613,343.4489,341.374,279.0259,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,13,2,8,32,0,False,False,20.21776,1.887854,27.64079,9.907435,6.458123,358.6431,20.28329,1.758951,28.28355,0.2560525,2.845348,355.0004,20.32296,1.754814,27.68626,343.3574,341.3728,8.570926,20.28329,1.758951,28.28355,0.2560525,2.845348,355.0004,20.32296,1.754814,27.68626,343.3574,341.3728,278.5709,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,13,2,8,46,0,False,False,20.21697,1.888509,27.64147,9.901664,6.352571,358.7359,20.28463,1.757709,28.28315,0.4026715,3.26157,354.6588,20.3233,1.755211,27.68635,343.4634,341.2846,8.414438,20.28463,1.757709,28.28315,0.4026715,3.26157,354.6588,20.3233,1.755211,27.68635,343.4634,341.2846,278.4144,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,13,2,8,60,0,False,False,20.21652,1.889251,27.64235,9.773145,6.243456,358.773,20.28619,1.75603,28.28259,0.6647142,3.747155,354.2628,20.32358,1.755478,27.68702,343.4543,341.4047,8.231139,20.28619,1.75603,28.28259,0.6647142,3.747155,354.2628,20.32358,1.755478,27.68702,343.4543,341.4047,278.2311,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,13,2,8,74,0,False,False,20.21577,1.890171,27.64342,9.580635,6.10886,358.9016,20.28803,1.753774,28.28193,1.294145,4.739659,354.3058,20.32397,1.755984,27.68768,342.9227,341.8007,7.832035,20.28803,1.753774,28.28193,1.294145,4.739659,354.3058,20.32397,1.755984,27.68768,342.9227,341.8007,277.832,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,13,2,8,87,0,False,False,20.21506,1.890728,27.6441,9.362225,5.881782,359.0901,20.29018,1.750655,28.28088,2.382336,6.080455,354.5503,20.32467,1.756798,27.6879,342.3569,341.9911,7.381401,20.29018,1.750655,28.28088,2.382336,6.080455,354.5503,20.32467,1.756798,27.6879,342.3569,341.9911,277.3814,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,13,2,8,107,0,False,False,20.21374,1.889873,27.64443,9.128524,5.561815,359.2733,20.29278,1.746143,28.27888,3.741725,7.715475,355.1306,20.32576,1.758185,27.6886,342.1062,342.0422,6.866508,20.29278,1.746143,28.27888,3.741725,7.715475,355.1306,20.32576,1.758185,27.6886,342.1062,342.0422,276.8665,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,13,2,8,115,0,False,False,20.21267,1.889645,27.64504,9.012737,5.331851,359.2892,20.29496,1.742294,28.2771,4.193115,8.68673,355.3262,20.32631,1.7589,27.6892,341.9953,342.1321,6.487193,20.29496,1.742294,28.2771,4.193115,8.68673,355.3262,20.32631,1.7589,27.6892,341.9953,342.1321,276.4872,19.455,1.405,28.3,0.0,0.0,0.0
10,Archery,13,2,8,129,0,False,False,20.21165,1.890188,27.64603,9.006639,5.111588,359.2319,20.29717,1.737659,28.27495,4.267353,9.248065,354.8351,20.32685,1.760011,27.69007,341.8269,342.2668,5.775713,20.29717,1.737659,28.27495,4.267353,9.248065,354.8351,20.32685,1.760011,27.69007,341.8269,342.2668,275.7757,19.455,1.405,28.3,0.0,0.0,0.0
11,Archery,13,2,8,143,0,False,False,20.21063,1.891134,27.64771,8.956527,4.876803,359.2845,20.29941,1.73277,28.27276,4.501137,9.704696,353.7576,20.32777,1.760973,27.69103,341.6958,342.46,4.544559,20.29941,1.73277,28.27276,4.501137,9.704696,353.7576,20.32777,1.760973,27.69103,341.6958,342.46,274.5446,19.455,1.405,28.3,0.0,0.0,0.0
12,Archery,13,2,8,157,0,False,False,20.2094,1.891814,27.649,8.769567,4.564814,359.4455,20.30154,1.727093,28.2698,4.473669,9.962519,352.2766,20.32888,1.761906,27.6921,341.6489,342.7737,3.568999,20.30154,1.727093,28.2698,4.473669,9.962519,352.2766,20.32888,1.761906,27.6921,341.6489,342.7737,273.569,19.455,1.405,28.3,0.0,0.0,0.0
13,Archery,13,2,8,177,0,False,False,20.2086,1.891879,27.65025,8.580596,4.196518,359.6782,20.30338,1.721652,28.26667,4.460217,10.53412,351.7372,20.3301,1.763006,27.69345,341.5102,343.118,3.076843,20.30338,1.721652,28.26667,4.460217,10.53412,351.7372,20.3301,1.763006,27.69345,341.5102,343.118,273.0768,19.455,1.405,28.3,0.0,0.0,0.0
14,Archery,13,2,8,185,0,False,False,20.20744,1.891288,27.65101,8.506425,3.884119,359.926,20.30478,1.715559,28.26276,4.493817,11.80069,352.5817,20.33125,1.763806,27.69454,341.2146,343.4332,3.101464,20.30478,1.715559,28.26276,4.493817,11.80069,352.5817,20.33125,1.763806,27.69454,341.2146,343.4332,273.1014,19.455,1.405,28.3,0.0,0.0,0.0
15,Archery,13,2,8,199,0,False,False,20.2065,1.891225,27.65199,8.613106,3.619423,0.06218585,20.30612,1.709289,28.25914,4.961655,13.22749,353.7369,20.33213,1.764543,27.69514,340.7043,343.7297,3.258029,20.30612,1.709289,28.25914,4.961655,13.22749,353.7369,20.33213,1.764543,27.69514,340.7043,343.7297,273.258,19.455,1.405,28.3,0.0,0.0,0.0
