,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,13,1,1,0,0,False,False,20.40773,1.961932,27.83757,8.44039,7.306886,354.1847,20.13594,1.372576,28.03351,38.69714,350.3435,0.7284526,20.52423,1.439592,28.08354,10.0348,7.629683,337.4704,20.13594,1.372576,28.03351,38.69714,350.3435,0.7284526,20.52423,1.439592,28.08354,10.0348,7.629683,247.4703,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,13,1,1,4,0,False,False,20.40826,1.962002,27.83677,8.426575,7.227101,354.123,20.13701,1.373047,28.03325,38.67347,350.4638,0.6046386,20.52458,1.439649,28.08224,9.81297,7.613,336.8505,20.13701,1.373047,28.03325,38.67347,350.4638,0.6046386,20.52458,1.439649,28.08224,9.812969,7.613,246.8505,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,13,1,1,16,0,False,False,20.40866,1.962059,27.83581,8.39008,7.153245,354.1013,20.13796,1.373633,28.03303,38.52879,350.4763,0.3836748,20.52503,1.43964,28.08094,9.751752,7.549407,336.1093,20.13796,1.373633,28.03303,38.52879,350.4763,0.3836748,20.52503,1.43964,28.08094,9.751754,7.549407,246.1093,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,13,1,1,30,0,False,False,20.40909,1.962125,27.83504,8.314864,7.100983,354.0429,20.13869,1.374225,28.03278,38.38415,350.4741,0.2313352,20.52526,1.439813,28.07965,9.456777,7.470741,335.5411,20.13869,1.374225,28.03278,38.38415,350.4741,0.2313352,20.52526,1.439813,28.07965,9.456777,7.470741,245.5411,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,13,1,1,44,0,False,False,20.40936,1.96226,27.83387,8.267717,7.03546,354.0114,20.13935,1.374884,28.03255,38.17069,350.4934,0.1440924,20.52528,1.44,28.07827,9.084122,7.128504,334.9569,20.13935,1.374884,28.03255,38.17069,350.4934,0.1440924,20.52528,1.44,28.07827,9.084122,7.128504,244.9569,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,13,1,1,58,0,False,False,20.40957,1.962271,27.83302,8.22022,6.9981,354.0023,20.13979,1.375582,28.03239,37.94406,350.4609,0.1296398,20.5249,1.440013,28.07714,8.820086,6.827935,334.992,20.13979,1.375582,28.03239,37.94406,350.4609,0.1296398,20.5249,1.440013,28.07714,8.820086,6.827934,244.992,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,13,1,1,72,0,False,False,20.40968,1.962221,27.83241,8.17287,6.963404,353.9785,20.14019,1.376099,28.03218,37.81649,350.482,0.1003025,20.52474,1.4399,28.07626,8.855525,7.070044,335.4938,20.14019,1.376099,28.03218,37.81649,350.482,0.1003025,20.52474,1.4399,28.07626,8.855525,7.070043,245.4938,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,13,1,1,86,0,False,False,20.4097,1.962217,27.83151,8.136644,6.926638,353.9653,20.14072,1.376603,28.03199,37.71697,350.5315,-0.003600821,20.52472,1.43989,28.07533,8.811503,7.338068,335.8395,20.14072,1.376603,28.03199,37.71697,350.5315,-0.003600821,20.52472,1.43989,28.07533,8.811503,7.338069,245.8395,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,13,1,1,100,0,False,False,20.40966,1.962267,27.83096,8.097542,6.891222,353.9475,20.14103,1.377186,28.03186,37.59531,350.4765,359.5924,20.52477,1.440061,28.07435,8.7123,7.675775,336.0739,20.14103,1.377186,28.03186,37.59531,350.4765,359.5924,20.52477,1.440061,28.07435,8.712301,7.675775,246.0738,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,13,1,1,114,0,False,False,20.40961,1.962445,27.83056,8.064376,6.832545,353.9469,20.14126,1.377872,28.0317,37.43338,350.4206,359.3552,20.52483,1.440252,28.07337,8.700402,7.784025,335.87,20.14126,1.377872,28.0317,37.43338,350.4206,359.3552,20.52483,1.440252,28.07337,8.700403,7.784026,245.87,19.455,1.405,28.3,0.0,0.0,0.0
10,Archery,13,1,1,127,0,False,False,20.40931,1.962434,27.82981,7.992321,6.778155,353.9654,20.14132,1.378654,28.03155,37.24216,350.4824,359.4004,20.52485,1.440364,28.07249,8.781848,7.745146,335.5214,20.14132,1.378654,28.03155,37.24216,350.4824,359.4004,20.52485,1.440364,28.07249,8.781848,7.745147,245.5214,19.455,1.405,28.3,0.0,0.0,0.0
11,Archery,13,1,1,142,0,False,False,20.40903,1.96265,27.82952,7.919941,6.717546,353.9711,20.14125,1.379452,28.0314,37.02631,350.6066,359.6441,20.5247,1.440365,28.07185,9.008761,7.559992,335.1091,20.14125,1.379452,28.0314,37.02631,350.6066,359.6441,20.5247,1.440365,28.07185,9.008763,7.559992,245.1091,19.455,1.405,28.3,0.0,0.0,0.0
12,Archery,13,1,1,156,0,False,False,20.40888,1.963009,27.82904,7.805609,6.662062,353.9753,20.14112,1.380113,28.03125,36.87527,350.7908,359.9454,20.52436,1.440313,28.07121,9.157887,7.343721,334.9464,20.14112,1.380113,28.03125,36.87527,350.7908,359.9454,20.52436,1.440313,28.07121,9.157888,7.34372,244.9464,19.455,1.405,28.3,0.0,0.0,0.0
13,Archery,13,1,1,169,0,False,False,20.40856,1.963212,27.82876,7.666925,6.623069,354.0179,20.14102,1.380546,28.03117,36.84308,351.0073,0.172218,20.52389,1.440214,28.07057,9.251508,7.209808,335.0443,20.14102,1.380546,28.03117,36.84308,351.0073,0.172218,20.52389,1.440214,28.07057,9.251508,7.209809,245.0443,19.455,1.405,28.3,0.0,0.0,0.0
