,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,6,1,7,0,0,False,False,20.39052,1.803304,28.06456,17.78722,10.02584,329.3795,20.38836,1.655812,28.63668,1.971619,0.5907298,356.1073,20.42133,1.648507,28.1445,352.1096,343.3167,15.00189,20.38836,1.655812,28.63668,1.971619,0.5907298,356.1073,20.42133,1.648507,28.1445,352.1096,343.3167,285.0019,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,6,1,7,11,0,False,False,20.39039,1.803611,28.06484,17.739,9.915757,329.4136,20.38858,1.656154,28.63667,1.873193,0.6690142,356.1344,20.42165,1.64839,28.14475,352.1692,343.4677,14.92789,20.38858,1.656154,28.63667,1.873193,0.6690142,356.1344,20.42165,1.64839,28.14475,352.1693,343.4677,284.9279,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,6,1,7,25,0,False,False,20.39009,1.803547,28.06497,17.67836,9.806671,329.4087,20.38882,1.656467,28.6366,1.783625,0.7069224,355.9503,20.42196,1.648333,28.14489,352.1256,343.5073,15.00223,20.38882,1.656467,28.6366,1.783625,0.7069224,355.9503,20.42196,1.648333,28.14489,352.1256,343.5073,285.0022,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,6,1,7,40,0,False,False,20.3902,1.803631,28.065,17.64309,9.748647,329.3759,20.38894,1.656906,28.63654,1.700459,0.6600052,355.8439,20.42207,1.648301,28.14501,352.0971,343.5183,15.10514,20.38894,1.656906,28.63654,1.700459,0.6600052,355.8439,20.42207,1.648301,28.14501,352.0971,343.5183,285.1051,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,6,1,7,53,0,False,False,20.39009,1.803694,28.06503,17.62118,9.701156,329.4277,20.38894,1.657315,28.6365,1.641932,0.6100405,355.9427,20.42209,1.648318,28.14509,352.1247,343.5653,15.14211,20.38894,1.657315,28.6365,1.641932,0.6100405,355.9427,20.42209,1.648318,28.14509,352.1247,343.5653,285.1421,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,6,1,7,67,0,False,False,20.38992,1.803667,28.06512,17.60608,9.657275,329.5369,20.38902,1.657587,28.63648,1.619541,0.5715399,355.8784,20.42216,1.64829,28.14526,352.1567,343.6031,15.12746,20.38902,1.657587,28.63648,1.619541,0.5715399,355.8784,20.42216,1.64829,28.14526,352.1567,343.6031,285.1274,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,6,1,7,81,0,False,False,20.38942,1.803956,28.06532,17.58724,9.584236,329.6455,20.38924,1.657933,28.63647,1.542886,0.59875,355.8011,20.42222,1.648059,28.1454,352.2107,343.6316,15.1258,20.38924,1.657933,28.63647,1.542886,0.59875,355.8011,20.42222,1.648059,28.1454,352.2107,343.6316,285.1258,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,6,1,7,95,0,False,False,20.38909,1.804097,28.0654,17.56651,9.494002,329.69,20.38945,1.658217,28.63652,1.479016,0.6716058,355.8211,20.42224,1.647958,28.14558,352.2758,343.6291,15.06813,20.38945,1.658217,28.63652,1.479016,0.6716058,355.8211,20.42224,1.647958,28.14558,352.2758,343.6291,285.0681,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,6,1,7,123,0,False,False,20.3892,1.804357,28.06549,17.58711,9.378659,329.8338,20.39013,1.659562,28.63664,1.31946,1.173247,356.5184,20.42224,1.647701,28.14552,352.3757,343.6423,15.14586,20.39013,1.659562,28.63664,1.31946,1.173247,356.5184,20.42224,1.647701,28.14552,352.3757,343.6423,285.1458,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,6,1,7,146,0,False,False,20.38906,1.80466,28.06586,17.54832,9.3636,329.9739,20.39028,1.659883,28.63656,1.278433,1.240548,356.5235,20.42217,1.647525,28.14558,352.4564,343.6315,15.11132,20.39028,1.659883,28.63656,1.278433,1.240548,356.5235,20.42217,1.647525,28.14558,352.4564,343.6315,285.1113,19.455,1.405,28.3,0.0,0.0,0.0
