,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,4,1,8,0,0,False,False,20.49695,1.841648,28.00115,5.199877,16.52534,346.592,20.50386,1.655407,28.62423,344.6792,358.4945,0.8638031,20.519,1.589176,28.29312,330.447,355.4278,356.4062,20.50386,1.655407,28.62423,344.6792,358.4945,0.8638031,20.519,1.589176,28.29312,330.447,355.4278,266.4062,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,4,1,8,11,0,False,False,20.49642,1.841927,28.00137,5.111827,16.45882,346.6851,20.50389,1.655483,28.6244,344.6879,358.5078,0.8612447,20.51923,1.5892,28.2933,330.4499,355.4517,356.3608,20.50389,1.655483,28.6244,344.6879,358.5078,0.8612447,20.51923,1.5892,28.2933,330.4499,355.4517,266.3608,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,4,1,8,41,0,False,False,20.49494,1.842286,28.00202,5.010805,16.27314,346.9404,20.50417,1.65563,28.62477,344.6414,358.5808,0.7054237,20.51964,1.58929,28.29381,330.4817,355.5424,356.3436,20.50417,1.65563,28.62477,344.6414,358.5808,0.7054237,20.51964,1.58929,28.29381,330.4817,355.5424,266.3436,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,4,1,8,52,0,False,False,20.49406,1.842362,28.00227,5.006294,16.14339,347.0696,20.50433,1.655674,28.62499,344.627,358.6156,0.6654358,20.5197,1.589399,28.29398,330.4805,355.5425,356.3869,20.50433,1.655674,28.62499,344.627,358.6156,0.6654358,20.5197,1.589399,28.29398,330.4806,355.5425,266.3869,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,4,1,8,66,0,False,False,20.49325,1.842548,28.00246,4.998737,16.01056,347.2118,20.50453,1.655689,28.62534,344.6338,358.633,0.6556047,20.51978,1.589547,28.29416,330.4799,355.5641,356.4153,20.50453,1.655689,28.62534,344.6338,358.633,0.6556047,20.51978,1.589547,28.29416,330.4799,355.5641,266.4153,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,4,1,8,80,0,False,False,20.4925,1.843193,28.00292,4.986443,15.872,347.374,20.50471,1.655677,28.6255,344.6423,358.6689,0.649367,20.51986,1.589701,28.29429,330.4859,355.6035,356.3644,20.50471,1.655677,28.6255,344.6423,358.6689,0.649367,20.51986,1.589701,28.29429,330.4859,355.6035,266.3643,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,4,1,8,95,0,False,False,20.49173,1.843559,28.00323,4.972938,15.7286,347.5733,20.5049,1.655688,28.62567,344.656,358.7128,0.6449739,20.51992,1.589907,28.29445,330.4862,355.6063,356.3209,20.5049,1.655688,28.62567,344.656,358.7128,0.6449739,20.51992,1.589907,28.29445,330.4862,355.6063,266.3209,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,4,1,8,109,0,False,False,20.49067,1.843847,28.00356,4.925861,15.57226,347.7878,20.50504,1.655706,28.62583,344.647,358.7311,0.6487339,20.51992,1.590137,28.2946,330.4704,355.5917,356.3395,20.50504,1.655706,28.62583,344.647,358.7311,0.6487339,20.51992,1.590137,28.2946,330.4704,355.5917,266.3395,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,4,1,8,122,0,False,False,20.48962,1.844335,28.00389,4.867653,15.39492,348.0423,20.50513,1.655674,28.62587,344.6432,358.7312,0.6437866,20.51989,1.59041,28.29474,330.4397,355.5679,356.4058,20.50513,1.655674,28.62587,344.6432,358.7312,0.6437866,20.51989,1.59041,28.29474,330.4397,355.5679,266.4058,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,4,1,8,135,0,False,False,20.48845,1.844432,28.00417,4.796228,15.2119,348.288,20.50537,1.655607,28.6261,344.6522,358.755,0.6164485,20.51987,1.590691,28.29486,330.4204,355.5629,356.461,20.50537,1.655607,28.6261,344.6522,358.755,0.6164485,20.51987,1.590691,28.29486,330.4204,355.5629,266.461,19.455,1.405,28.3,0.0,0.0,0.0
10,Archery,4,1,8,149,0,False,False,20.48719,1.844534,28.00445,4.755503,15.01338,348.5362,20.50567,1.655459,28.62635,344.6935,358.8125,0.586737,20.5199,1.590983,28.29494,330.3985,355.5694,356.4795,20.50567,1.655459,28.62635,344.6935,358.8125,0.586737,20.5199,1.590983,28.29494,330.3985,355.5694,266.4795,19.455,1.405,28.3,0.0,0.0,0.0
11,Archery,4,1,8,164,0,False,False,20.48623,1.844636,28.00452,4.719272,14.78836,348.7743,20.50593,1.655312,28.62652,344.7148,358.8638,0.5756407,20.51992,1.591311,28.29501,330.3814,355.5669,356.4944,20.50593,1.655312,28.62652,344.7148,358.8638,0.5756407,20.51992,1.591311,28.29501,330.3814,355.5669,266.4944,19.455,1.405,28.3,0.0,0.0,0.0
12,Archery,4,1,8,177,0,False,False,20.48496,1.844949,28.00491,4.691054,14.569,349.0355,20.50619,1.655183,28.62666,344.7296,358.9104,0.5447553,20.51993,1.591636,28.29509,330.3761,355.6064,356.5195,20.50619,1.655183,28.62666,344.7296,358.9104,0.5447553,20.51993,1.591636,28.29509,330.3761,355.6064,266.5195,19.455,1.405,28.3,0.0,0.0,0.0
13,Archery,4,1,8,191,0,False,False,20.48376,1.845416,28.00533,4.646684,14.30832,349.2996,20.50637,1.655074,28.62679,344.7371,358.9001,0.5330012,20.51994,1.591914,28.29514,330.3535,355.6265,356.5459,20.50637,1.655074,28.62679,344.7371,358.9001,0.5330012,20.51994,1.591914,28.29514,330.3535,355.6265,266.5459,19.455,1.405,28.3,0.0,0.0,0.0
14,Archery,4,1,8,205,0,False,False,20.48243,1.845702,28.00569,4.564911,14.0359,349.5705,20.5068,1.654766,28.62684,344.773,358.9444,0.5237196,20.51994,1.592161,28.29519,330.3256,355.6274,356.5907,20.5068,1.654766,28.62684,344.773,358.9444,0.5237196,20.51994,1.592161,28.29519,330.3257,355.6274,266.5907,19.455,1.405,28.3,0.0,0.0,0.0
15,Archery,4,1,8,219,0,False,False,20.48109,1.845791,28.00595,4.49598,13.75866,349.8234,20.50729,1.654396,28.62694,344.8316,358.9771,0.5291642,20.51993,1.592361,28.29523,330.3229,355.6336,356.6309,20.50729,1.654396,28.62694,344.8316,358.9771,0.5291642,20.51993,1.592361,28.29523,330.3229,355.6336,266.6309,19.455,1.405,28.3,0.0,0.0,0.0
16,Archery,4,1,8,233,0,False,False,20.48007,1.845917,28.0063,4.435768,13.49898,350.0565,20.50786,1.654003,28.62701,344.9118,359.0547,0.5011126,20.51997,1.592539,28.29527,330.3255,355.6728,356.6073,20.50786,1.654003,28.62701,344.9118,359.0547,0.5011126,20.51997,1.592539,28.29527,330.3255,355.6728,266.6073,19.455,1.405,28.3,0.0,0.0,0.0
17,Archery,4,1,8,263,0,False,False,20.47741,1.846384,28.00702,4.338974,12.94947,350.6013,20.50911,1.653286,28.6272,344.962,359.2595,0.3961857,20.52016,1.593067,28.29555,330.3334,355.7945,356.5659,20.50911,1.653286,28.6272,344.962,359.2595,0.3961857,20.52016,1.593067,28.29555,330.3334,355.7945,266.5659,19.455,1.405,28.3,0.0,0.0,0.0
18,Archery,4,1,8,279,0,False,False,20.4762,1.846485,28.00735,4.295416,12.67036,350.8684,20.5094,1.653117,28.62726,344.9754,359.2787,0.4093128,20.52019,1.593234,28.29562,330.318,355.8171,356.6005,20.5094,1.653117,28.62726,344.9754,359.2787,0.4093128,20.52019,1.593234,28.29562,330.318,355.8171,266.6005,19.455,1.405,28.3,0.0,0.0,0.0
19,Archery,4,1,8,289,0,False,False,20.47475,1.846613,28.00764,4.260971,12.41158,351.1257,20.50973,1.652885,28.62733,345.0238,359.3184,0.4813175,20.52013,1.593437,28.29565,330.325,355.8179,356.6677,20.50973,1.652885,28.62733,345.0238,359.3184,0.4813175,20.52013,1.593437,28.29565,330.325,355.8179,266.6677,19.455,1.405,28.3,0.0,0.0,0.0
20,Archery,4,1,8,303,0,False,False,20.47338,1.846653,28.0079,4.245025,12.14885,351.3483,20.51014,1.652592,28.62737,345.0992,359.3439,0.5622712,20.5201,1.593555,28.29558,330.3154,355.8039,356.6618,20.51014,1.652592,28.62737,345.0992,359.3439,0.5622712,20.5201,1.593555,28.29558,330.3154,355.8039,266.6618,19.455,1.405,28.3,0.0,0.0,0.0
