,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,12,2,10,0,0,False,False,20.34853,2.016153,28.23347,7.246644,3.221372,1.618587,20.3439,1.623481,28.72756,359.3812,1.119762,2.611825,20.35392,1.626368,28.3086,349.9194,340.3372,0.198977,20.3439,1.623481,28.72756,359.3812,1.119762,2.611825,20.35392,1.626368,28.3086,349.9194,340.3372,270.199,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,12,2,10,12,0,False,False,20.34843,2.016205,28.23356,7.205944,3.085858,1.613807,20.34271,1.62234,28.72702,359.4149,1.120344,2.657697,20.3538,1.627489,28.30972,349.5666,340.4185,0.3130383,20.34271,1.62234,28.72702,359.4149,1.120344,2.657697,20.3538,1.627489,28.30972,349.5666,340.4185,270.313,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,12,2,10,26,0,False,False,20.34813,2.016202,28.23332,7.161563,2.968594,1.590853,20.34147,1.621138,28.72654,359.5501,1.14765,2.743457,20.3536,1.628622,28.31089,349.2328,340.5298,0.4910908,20.34147,1.621138,28.72654,359.5501,1.14765,2.743457,20.3536,1.628622,28.31089,349.2328,340.5298,270.4911,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,12,2,10,40,0,False,False,20.3482,2.016402,28.23342,7.09769,2.875169,1.580871,20.33984,1.619639,28.726,359.6985,1.120415,2.880217,20.35324,1.629638,28.31208,348.9951,340.5405,0.6237898,20.33984,1.619639,28.726,359.6985,1.120415,2.880217,20.35324,1.629638,28.31208,348.9951,340.5405,270.6238,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,12,2,10,53,0,False,False,20.34821,2.016438,28.23343,7.031802,2.789697,1.580731,20.33803,1.618044,28.72544,359.8422,1.088272,3.058665,20.3528,1.630575,28.31327,348.8224,340.4732,0.7004278,20.33803,1.618044,28.72544,359.8422,1.088272,3.058665,20.3528,1.630575,28.31327,348.8224,340.4732,270.7004,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,12,2,10,68,0,False,False,20.34784,2.016588,28.23333,6.970099,2.720766,1.594136,20.33609,1.616344,28.72488,359.9799,1.025411,3.188427,20.35232,1.631517,28.31444,348.6302,340.3747,0.6793387,20.33609,1.616344,28.72488,359.9799,1.025411,3.188427,20.35232,1.631517,28.31444,348.6302,340.3747,270.6793,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,12,2,10,81,0,False,False,20.34787,2.016612,28.23334,6.949273,2.641247,1.631296,20.33366,1.614337,28.72423,0.06134143,0.9059141,3.240101,20.35162,1.632298,28.31558,348.4718,340.1719,0.6133053,20.33366,1.614337,28.72423,0.06134143,0.9059141,3.240101,20.35162,1.632298,28.31558,348.4718,340.1719,270.6133,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,12,2,10,96,0,False,False,20.34786,2.016592,28.23331,6.945044,2.559111,1.670901,20.33111,1.612259,28.72347,0.1382615,0.7954574,3.238336,20.35085,1.633018,28.31669,348.3746,340.0659,0.695898,20.33111,1.612259,28.72347,0.1382615,0.7954574,3.238336,20.35085,1.633018,28.31669,348.3746,340.0659,270.6959,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,12,2,10,110,0,False,False,20.34767,2.016733,28.23314,6.940886,2.471785,1.696106,20.32853,1.610203,28.72268,0.1696777,0.718585,3.334806,20.35013,1.633786,28.31774,348.2513,339.9677,0.7750782,20.32853,1.610203,28.72268,0.1696777,0.718585,3.334806,20.35013,1.633786,28.31774,348.2513,339.9677,270.7751,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,12,2,10,124,0,False,False,20.34766,2.017079,28.23333,6.906436,2.398503,1.701267,20.32519,1.607687,28.72164,0.2248325,0.6466988,3.512304,20.34898,1.634429,28.31857,348.0823,339.7557,1.005691,20.32519,1.607687,28.72164,0.2248325,0.6466988,3.512304,20.34898,1.634429,28.31857,348.0823,339.7557,271.0057,19.455,1.405,28.3,0.0,0.0,0.0
