,Scenario,ParticipantID,study_session,repetition,timestamp_ms,phase,HeightNormalization,ArmLengthNormalization,CenterEyeAnchor_pos_X,CenterEyeAnchor_pos_Y,CenterEyeAnchor_pos_Z,CenterEyeAnchor_euler_X,CenterEyeAnchor_euler_Y,CenterEyeAnchor_euler_Z,LeftControllerAnchor_pos_X,LeftControllerAnchor_pos_Y,LeftControllerAnchor_pos_Z,LeftControllerAnchor_euler_X,LeftControllerAnchor_euler_Y,LeftControllerAnchor_euler_Z,RightControllerAnchor_pos_X,RightControllerAnchor_pos_Y,RightControllerAnchor_pos_Z,RightControllerAnchor_euler_X,RightControllerAnchor_euler_Y,RightControllerAnchor_euler_Z,LeftVirtualHand_pos_X,LeftVirtualHand_pos_Y,LeftVirtualHand_pos_Z,LeftVirtualHand_euler_X,LeftVirtualHand_euler_Y,LeftVirtualHand_euler_Z,RightVirtualHand_pos_X,RightVirtualHand_pos_Y,RightVirtualHand_pos_Z,RightVirtualHand_euler_X,RightVirtualHand_euler_Y,RightVirtualHand_euler_Z,Arrow_pos_X,Arrow_pos_Y,Arrow_pos_Z,Arrow_euler_X,Arrow_euler_Y,Arrow_euler_Z
0,Archery,9,1,2,0,0,False,False,20.15568,1.981598,27.73215,5.002291,5.885748,357.9329,20.27044,1.80413,28.44692,0.5124074,0.4927234,358.1994,20.28026,1.812364,27.78506,346.1548,355.7906,5.633452,20.27044,1.80413,28.44692,0.5124074,0.4927234,358.1994,20.28026,1.812364,27.78506,346.1548,355.7906,275.6334,19.455,1.405,28.3,0.0,0.0,0.0
1,Archery,9,1,2,12,0,False,False,20.15555,1.981646,27.73234,4.996249,5.834243,357.9265,20.27046,1.804005,28.44695,0.5535082,0.5411767,358.2014,20.28037,1.812379,27.78516,346.164,355.7828,5.580303,20.27046,1.804005,28.44695,0.5535082,0.5411767,358.2014,20.28037,1.812379,27.78516,346.164,355.7828,275.5803,19.455,1.405,28.3,0.0,0.0,0.0
2,Archery,9,1,2,26,0,False,False,20.15548,1.981418,27.73223,4.995633,5.777548,357.9609,20.27038,1.803872,28.44698,0.6037318,0.6264743,358.3557,20.28051,1.812392,27.7853,346.1867,355.8246,5.436125,20.27038,1.803872,28.44698,0.6037318,0.6264743,358.3557,20.28051,1.812392,27.7853,346.1867,355.8246,275.4361,19.455,1.405,28.3,0.0,0.0,0.0
3,Archery,9,1,2,39,0,False,False,20.15546,1.981123,27.73195,5.075782,5.714159,358.0146,20.27031,1.803753,28.44701,0.6480489,0.6854652,358.455,20.28052,1.812393,27.78532,346.1768,355.8301,5.398212,20.27031,1.803753,28.44701,0.6480489,0.6854652,358.455,20.28052,1.812393,27.78532,346.1768,355.8301,275.3982,19.455,1.405,28.3,0.0,0.0,0.0
4,Archery,9,1,2,54,0,False,False,20.15526,1.981213,27.73206,5.164185,5.662573,358.0216,20.27031,1.803714,28.44699,0.6070617,0.6550152,358.3682,20.28038,1.812397,27.7853,346.125,355.7927,5.455306,20.27031,1.803714,28.44699,0.6070617,0.6550152,358.3682,20.28038,1.812397,27.7853,346.125,355.7927,275.4553,19.455,1.405,28.3,0.0,0.0,0.0
5,Archery,9,1,2,68,0,False,False,20.15518,1.981983,27.73243,5.174654,5.620599,357.9765,20.27024,1.803513,28.44691,0.5199929,0.6934134,358.2084,20.28009,1.81238,27.78533,346.1187,355.7341,5.596083,20.27024,1.803513,28.44691,0.5199929,0.6934134,358.2084,20.28009,1.81238,27.78533,346.1187,355.7341,275.5961,19.455,1.405,28.3,0.0,0.0,0.0
6,Archery,9,1,2,81,0,False,False,20.15524,1.982322,27.73244,5.107995,5.584278,357.9435,20.27023,1.803268,28.44686,0.5129349,0.6938428,358.0215,20.27994,1.812368,27.78534,346.1361,355.6953,5.624074,20.27023,1.803268,28.44686,0.5129349,0.6938428,358.0215,20.27994,1.812368,27.78534,346.1361,355.6953,275.6241,19.455,1.405,28.3,0.0,0.0,0.0
7,Archery,9,1,2,95,0,False,False,20.15506,1.982281,27.73245,5.043027,5.556599,357.9431,20.27012,1.802942,28.44681,0.581519,0.6773369,357.9437,20.27978,1.812384,27.78532,346.1679,355.5898,5.578444,20.27012,1.802942,28.44681,0.581519,0.6773369,357.9437,20.27978,1.812384,27.78532,346.1679,355.5898,275.5784,19.455,1.405,28.3,0.0,0.0,0.0
8,Archery,9,1,2,110,0,False,False,20.15495,1.98211,27.73242,5.013596,5.52429,357.955,20.26983,1.802679,28.44677,0.6369067,0.6054012,358.044,20.27967,1.81245,27.78532,346.2159,355.5199,5.487258,20.26983,1.802679,28.44677,0.6369067,0.6054012,358.044,20.27967,1.81245,27.78532,346.2159,355.5199,275.4872,19.455,1.405,28.3,0.0,0.0,0.0
9,Archery,9,1,2,124,0,False,False,20.15482,1.981838,27.73219,4.989231,5.480376,357.9791,20.26942,1.802301,28.44671,0.7164392,0.5436928,358.2368,20.27962,1.812498,27.78532,346.2455,355.4561,5.422476,20.26942,1.802301,28.44671,0.7164392,0.5436928,358.2368,20.27962,1.812498,27.78532,346.2455,355.4561,275.4225,19.455,1.405,28.3,0.0,0.0,0.0
